seeds,directions,source,id,year,journal,title,passes_stage1,screen_rule,verdict,verdict_reason,abstract
[2] Starmans 2011,後ろ向き,MED,20823422,2010,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,Prognostic and predictive gene signature for adjuvant chemotherapy in resected non-small-cell lung cancer.,False,,,,"<h4>Purpose</h4>The JBR.10 trial demonstrated benefit from adjuvant cisplatin/vinorelbine (ACT) in early-stage non-small-cell lung cancer (NSCLC). We hypothesized that expression profiling may identify stage-independent subgroups who might benefit from ACT.<h4>Patients and methods</h4>Gene expression profiling was conducted on mRNA from 133 frozen JBR.10 tumor samples (62 observation [OBS], 71 ACT). The minimum gene set that was selected for the greatest separation of good and poor prognosis patient subgroups in OBS patients was identified. The prognostic value of this gene signature was tested in four independent published microarray data sets and by quantitative reverse-transcriptase polymerase chain reaction (RT-qPCR).<h4>Results</h4>A 15-gene signature separated OBS patients into high-risk and low-risk subgroups with significantly different survival (hazard ratio [HR], 15.02; 95% CI, 5.12 to 44.04; P < .001; stage I HR, 13.31; P < .001; stage II HR, 13.47; P < .001). The prognostic effect was verified in the same 62 OBS patients where gene expression was assessed by qPCR. Furthermore, it was validated consistently in four separate microarray data sets (total 356 stage IB to II patients without adjuvant treatment) and additional JBR.10 OBS patients by qPCR (n = 19). The signature was also predictive of improved survival after ACT in JBR.10 high-risk patients (HR, 0.33; 95% CI, 0.17 to 0.63; P = .0005), but not in low-risk patients (HR, 3.67; 95% CI, 1.22 to 11.06; P = .0133; interaction P < .001). Significant interaction between risk groups and ACT was verified by qPCR.<h4>Conclusion</h4>This 15-gene expression signature is an independent prognostic marker in early-stage, completely resected NSCLC, and to our knowledge, is the first signature that has demonstrated the potential to select patients with stage IB to II NSCLC most likely to benefit from adjuvant chemotherapy with cisplatin/vinorelbine."
[2] Starmans 2011,後ろ向き,MED,20838429,2010,PloS one,Should we abandon the t-test in the analysis of gene expression microarray data: a comparison of variance modeling strategies.,False,,,,"High-throughput post-genomic studies are now routinely and promisingly investigated in biological and biomedical research. The main statistical approach to select genes differentially expressed between two groups is to apply a t-test, which is subject of criticism in the literature. Numerous alternatives have been developed based on different and innovative variance modeling strategies. However, a critical issue is that selecting a different test usually leads to a different gene list. In this context and given the current tendency to apply the t-test, identifying the most efficient approach in practice remains crucial. To provide elements to answer, we conduct a comparison of eight tests representative of variance modeling strategies in gene expression data: Welch's t-test, ANOVA [1], Wilcoxon's test, SAM [2], RVM [3], limma [4], VarMixt [5] and SMVar [6]. Our comparison process relies on four steps (gene list analysis, simulations, spike-in data and re-sampling) to formulate comprehensive and robust conclusions about test performance, in terms of statistical power, false-positive rate, execution time and ease of use. Our results raise concerns about the ability of some methods to control the expected number of false positives at a desirable level. Besides, two tests (limma and VarMixt) show significant improvement compared to the t-test, in particular to deal with small sample sizes. In addition limma presents several practical advantages, so we advocate its application to analyze gene expression data."
[2] Starmans 2011,後ろ向き,MED,20846437,2010,BMC bioinformatics,Parallel multiplicity and error discovery rate (EDR) in microarray experiments.,False,,,,"<h4>Background</h4>In microarray gene expression profiling experiments, differentially expressed genes (DEGs) are detected from among tens of thousands of genes on an array using statistical tests. It is important to control the number of false positives or errors that are present in the resultant DEG list. To date, more than 20 different multiple test methods have been reported that compute overall Type I error rates in microarray experiments. However, these methods share the following dilemma: they have low power in cases where only a small number of DEGs exist among a large number of total genes on the array.<h4>Results</h4>This study contrasts parallel multiplicity of objectively related tests against the traditional simultaneousness of subjectively related tests and proposes a new assessment called the Error Discovery Rate (EDR) for evaluating multiple test comparisons in microarray experiments. Parallel multiple tests use only the negative genes that parallel the positive genes to control the error rate; while simultaneous multiple tests use the total unchanged gene number for error estimates. Here, we demonstrate that the EDR method exhibits improved performance over other methods in specificity and sensitivity in testing expression data sets with sequence digital expression confirmation, in examining simulation data, as well as for three experimental data sets that vary in the proportion of DEGs. The EDR method overcomes a common problem of previous multiple test procedures, namely that the Type I error rate detection power is low when the total gene number used is large but the DEG number is small.<h4>Conclusions</h4>Microarrays are extensively used to address many research questions. However, there is potential to improve the sensitivity and specificity of microarray data analysis by developing improved multiple test comparisons. This study proposes a new view of multiplicity in microarray experiments and the EDR provides an alternative multiple test method for Type I error control in microarray experiments."
[12] Scheid 2018,後ろ向き,MED,20882008,2010,Nature,Translating cancer research into targeted therapeutics.,False,,,,"The emphasis in cancer drug development has shifted from cytotoxic, non-specific chemotherapies to molecularly targeted, rationally designed drugs promising greater efficacy and less side effects. Nevertheless, despite some successes drug development remains painfully slow. Here, we highlight the issues involved and suggest ways in which this process can be improved and expedited. We envision an increasing shift to integrated cancer research and biomarker-driven adaptive and hypothesis testing clinical trials. The goal is the development of specific cancer medicines to treat the individual patient, with treatment selection being driven by a detailed understanding of the genetics and biology of the patient and their cancer."
[3] Venet 2011,後ろ向き,MED,21050467,2010,BMC cancer,Improved prognostic classification of breast cancer defined by antagonistic activation patterns of immune response pathway modules.,False,,,,"<h4>Background</h4>Elucidating the activation pattern of molecular pathways across a given tumour type is a key challenge necessary for understanding the heterogeneity in clinical response and for developing novel more effective therapies. Gene expression signatures of molecular pathway activation derived from perturbation experiments in model systems as well as structural models of molecular interactions (""model signatures"") constitute an important resource for estimating corresponding activation levels in tumours. However, relatively few strategies for estimating pathway activity from such model signatures exist and only few studies have used activation patterns of pathways to refine molecular classifications of cancer.<h4>Methods</h4>Here we propose a novel network-based method for estimating pathway activation in tumours from model signatures. We find that although the pathway networks inferred from cancer expression data are highly consistent with the prior information contained in the model signatures, that they also exhibit a highly modular structure and that estimation of pathway activity is dependent on this modular structure. We apply our methodology to a panel of 438 estrogen receptor negative (ER-) and 785 estrogen receptor positive (ER+) breast cancers to infer activation patterns of important cancer related molecular pathways.<h4>Results</h4>We show that in ER negative basal and HER2+ breast cancer, gene expression modules reflecting T-cell helper-1 (Th1) and T-cell helper-2 (Th2) mediated immune responses play antagonistic roles as major risk factors for distant metastasis. Using Boolean interaction Cox-regression models to identify non-linear pathway combinations associated with clinical outcome, we show that simultaneous high activation of Th1 and low activation of a TGF-beta pathway module defines a subtype of particularly good prognosis and that this classification provides a better prognostic model than those based on the individual pathways. In ER+ breast cancer, we find that simultaneous high MYC and RAS activity confers significantly worse prognosis than either high MYC or high RAS activity alone. We further validate these novel prognostic classifications in independent sets of 173 ER- and 567 ER+ breast cancers.<h4>Conclusion</h4>We have proposed a novel method for pathway activity estimation in tumours and have shown that pathway modules antagonize or synergize to delineate novel prognostic subtypes. Specifically, our results suggest that simultaneous modulation of T-helper differentiation and TGF-beta pathways may improve clinical outcome of hormone insensitive breast cancers over treatments that target only one of these pathways."
[3] Venet 2011,後ろ向き,MED,19111877,2009,Cancer cell,MTDH activation by 8q22 genomic gain promotes chemoresistance and metastasis of poor-prognosis breast cancer.,False,,,,"Targeted therapy for metastatic diseases relies on the identification of functionally important metastasis genes from a large number of random genetic alterations. Here we use a computational algorithm to map minimal recurrent genomic alterations associated with poor-prognosis breast cancer. 8q22 genomic gain was identified by this approach and validated in an extensive collection of breast tumor samples. Regional gain of 8q22 elevates expression of the metastasis gene metadherin (MTDH), which is overexpressed in more than 40% of breast cancers and is associated with poor clinical outcomes. Functional characterization of MTDH revealed its dual role in promoting metastatic seeding and enhancing chemoresistance. These findings establish MTDH as an important therapeutic target for simultaneously enhancing chemotherapy efficacy and reducing metastasis risk."
[2] Starmans 2011,後ろ向き,MED,19192944,2009,PLoS medicine,"Survival-related profile, pathways, and transcription factors in ovarian cancer.",False,,,,"<h4>Background</h4>Ovarian cancer has a poor prognosis due to advanced stage at presentation and either intrinsic or acquired resistance to classic cytotoxic drugs such as platinum and taxoids. Recent large clinical trials with different combinations and sequences of classic cytotoxic drugs indicate that further significant improvement in prognosis by this type of drugs is not to be expected. Currently a large number of drugs, targeting dysregulated molecular pathways in cancer cells have been developed and are introduced in the clinic. A major challenge is to identify those patients who will benefit from drugs targeting these specific dysregulated pathways.The aims of our study were (1) to develop a gene expression profile associated with overall survival in advanced stage serous ovarian cancer, (2) to assess the association of pathways and transcription factors with overall survival, and (3) to validate our identified profile and pathways/transcription factors in an independent set of ovarian cancers.<h4>Methods and findings</h4>According to a randomized design, profiling of 157 advanced stage serous ovarian cancers was performed in duplicate using approximately 35,000 70-mer oligonucleotide microarrays. A continuous predictor of overall survival was built taking into account well-known issues in microarray analysis, such as multiple testing and overfitting. A functional class scoring analysis was utilized to assess pathways/transcription factors for their association with overall survival. The prognostic value of genes that constitute our overall survival profile was validated on a fully independent, publicly available dataset of 118 well-defined primary serous ovarian cancers. Furthermore, functional class scoring analysis was also performed on this independent dataset to assess the similarities with results from our own dataset. An 86-gene overall survival profile discriminated between patients with unfavorable and favorable prognosis (median survival, 19 versus 41 mo, respectively; permutation p-value of log-rank statistic = 0.015) and maintained its independent prognostic value in multivariate analysis. Genes that composed the overall survival profile were also able to discriminate between the two risk groups in the independent dataset. In our dataset 17/167 pathways and 13/111 transcription factors were associated with overall survival, of which 16 and 12, respectively, were confirmed in the independent dataset.<h4>Conclusions</h4>Our study provides new clues to genes, pathways, and transcription factors that contribute to the clinical outcome of serous ovarian cancer and might be exploited in designing new treatment strategies."
[2] Starmans 2011,後ろ向き,MED,19196983,2009,Proceedings of the National Academy of Sciences of the United States of America,Prognostic gene signatures for non-small-cell lung cancer.,False,,,,"Resectable non-small-cell lung cancer (NSCLC) patients have poor prognosis, with 30-50% relapsing within 5 years. Current staging criteria do not fully capture the complexity of this disease. Survival could be improved by identification of those early-stage patients who are most likely to benefit from adjuvant therapy. Molecular classification by using mRNA expression profiles has led to multiple, poorly overlapping signatures. We hypothesized that differing statistical methodologies contribute to this lack of overlap. To test this hypothesis, we analyzed our previously published quantitative RT-PCR dataset with a semisupervised method. A 6-gene signature was identified and validated in 4 independent public microarray datasets that represent a range of tumor histologies and stages. This result demonstrated that at least 2 prognostic signatures can be derived from this single dataset. We next estimated the total number of prognostic signatures in this dataset with a 10-million-signature permutation study. Our 6-gene signature was among the top 0.02% of signatures with maximum verifiability, reaffirming its efficacy. Importantly, this analysis identified 1,789 unique signatures, implying that our dataset contains >500,000 verifiable prognostic signatures for NSCLC. This result appears to rationalize the observed lack of overlap among reported NSCLC prognostic signatures."
[3] Venet 2011,後ろ向き,MED,19228622,2009,The New England journal of medicine,Gene-expression signatures in breast cancer.,False,抄録が取得できず判定不能,,,
[12] Scheid 2018,後ろ向き,MED,19289445,2009,"Bioinformatics (Oxford, England)",TopHat: discovering splice junctions with RNA-Seq.,False,,,,"<h4>Motivation</h4>A new protocol for sequencing the messenger RNA in a cell, known as RNA-Seq, generates millions of short sequence fragments in a single run. These fragments, or 'reads', can be used to measure levels of gene expression and to identify novel splice variants of genes. However, current software for aligning RNA-Seq data to a genome relies on known splice junctions and cannot identify novel ones. TopHat is an efficient read-mapping algorithm designed to align reads from an RNA-Seq experiment to a reference genome without relying on known splice sites.<h4>Results</h4>We mapped the RNA-Seq reads from a recent mammalian RNA-Seq experiment and recovered more than 72% of the splice junctions reported by the annotation-based software from that study, along with nearly 20,000 previously unreported junctions. The TopHat pipeline is much faster than previous systems, mapping nearly 2.2 million reads per CPU hour, which is sufficient to process an entire RNA-Seq experiment in less than a day on a standard desktop computer. We describe several challenges unique to ab initio splice site discovery from RNA-Seq reads that will require further algorithm development.<h4>Availability</h4>TopHat is free, open-source software available from http://tophat.cbcb.umd.edu.<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online."
[3] Venet 2011,後ろ向き,MED,19411068,2009,Cancer cell,CDK inhibitor p18(INK4c) is a downstream target of GATA3 and restrains mammary luminal progenitor cell proliferation and tumorigenesis.,False,,,,"Mammary epithelia are composed of luminal and myoepithelial/basal cells whose neoplastic transformations lead to distinct types of breast cancers with diverse clinical features. We report that mice deficient for the CDK4/6 inhibitor p18(Ink4c) spontaneously develop ER-positive luminal tumors at a high penetrance. Ink4c deletion stimulates luminal progenitor cell proliferation at pubertal age and maintains an expanded luminal progenitor cell population throughout life. We demonstrate that GATA3 binds to and represses INK4C transcription. In human breast cancers, low INK4C and high GATA3 expressions are simultaneously observed in luminal A type tumors and predict a favorable patient outcome. Hence, p18(INK4C) is a downstream target of GATA3, constrains luminal progenitor cell expansion, and suppresses luminal tumorigenesis in the mammary gland."
[3] Venet 2011,後ろ向き,MED,19477427,2009,Cancer cell,Modeling inducible human tissue neoplasia identifies an extracellular matrix interaction network involved in cancer progression.,False,,,,"To elucidate mechanisms of cancer progression, we generated inducible human neoplasia in three-dimensionally intact epithelial tissue. Gene expression profiling of both epithelia and stroma at specific time points during tumor progression revealed sequential enrichment of genes mediating discrete biologic functions in each tissue compartment. A core cancer progression signature was distilled using the increased signaling specificity of downstream oncogene effectors and subjected to network modeling. Network topology predicted that tumor development depends on specific extracellular matrix-interacting network hubs. Blockade of one such hub, the beta1 integrin subunit, disrupted network gene expression and attenuated tumorigenesis in vivo. Thus, integrating network modeling and temporal gene expression analysis of inducible human neoplasia provides an approach to prioritize and characterize genes functioning in cancer progression."
[3] Venet 2011,後ろ向き,MED,19483725,2009,Oncogene,Anchorage-independent cell growth signature identifies tumors with metastatic potential.,False,,,,"The oncogenic phenotype is complex, resulting from the accumulation of multiple somatic mutations that lead to the deregulation of growth regulatory and cell fate controlling activities and pathways. The ability to dissect this complexity, so as to reveal discrete aspects of the biology underlying the oncogenic phenotype, is critical to understanding the various mechanisms of disease as well as to reveal opportunities for novel therapeutic strategies. Previous work has characterized the process of anchorage-independent growth of cancer cells in vitro as a key aspect of the tumor phenotype, particularly with respect to metastatic potential. Nevertheless, it remains a major challenge to translate these cell biology findings into the context of human tumors. We previously used DNA microarray assays to develop expression signatures, which have the capacity to identify subtle distinctions in biological states and can be used to connect in vitro and in vivo states. Here we describe the development of a signature of anchorage-independent growth, show that the signature exhibits characteristics of deregulated mitochondrial function and then demonstrate that the signature identifies human tumors with the potential for metastasis."
[3] Venet 2011,後ろ向き,MED,19524507,2009,Cell,"A pleiotropically acting microRNA, miR-31, inhibits breast cancer metastasis.",False,,,,"MicroRNAs are well suited to regulate tumor metastasis because of their capacity to coordinately repress numerous target genes, thereby potentially enabling their intervention at multiple steps of the invasion-metastasis cascade. We identify a microRNA exemplifying these attributes, miR-31, whose expression correlates inversely with metastasis in human breast cancer patients. Overexpression of miR-31 in otherwise-aggressive breast tumor cells suppresses metastasis. We deploy a stable microRNA sponge strategy to inhibit miR-31 in vivo; this allows otherwise-nonaggressive breast cancer cells to metastasize. These phenotypes do not involve confounding influences on primary tumor development and are specifically attributable to miR-31-mediated inhibition of several steps of metastasis, including local invasion, extravasation or initial survival at a distant site, and metastatic colonization. Such pleiotropy is achieved via coordinate repression of a cohort of metastasis-promoting genes, including RhoA. Indeed, RhoA re-expression partially reverses miR-31-imposed metastasis suppression. These findings indicate that miR-31 uses multiple mechanisms to oppose metastasis."
[3] Venet 2011,後ろ向き,MED,19563758,2009,Cell,Genomic antagonism between retinoic acid and estrogen signaling in breast cancer.,False,,,,"Retinoic acid (RA) triggers antiproliferative effects in tumor cells, and therefore RA and its synthetic analogs have great potential as anticarcinogenic agents. Retinoic acid receptors (RARs) mediate RA effects by directly regulating gene expression. To define the genetic network regulated by RARs in breast cancer, we identified RAR genomic targets using chromatin immunoprecipitation and expression analysis. We found that RAR binding throughout the genome is highly coincident with estrogen receptor alpha (ERalpha) binding, resulting in a widespread crosstalk of RA and estrogen signaling to antagonistically regulate breast cancer-associated genes. ERalpha- and RAR-binding sites appear to be coevolved on a large scale throughout the human genome, often resulting in competitive binding activity at nearby or overlapping cis-regulatory elements. The highly coordinated intersection between these two critical nuclear hormone receptor signaling pathways provides a global mechanism for balancing gene expression output via local regulatory interactions dispersed throughout the genome."
[2] Starmans 2011,後ろ向き,MED,19679825,2009,Briefings in bioinformatics,Stability and aggregation of ranked gene lists.,False,,,,"Ranked gene lists are highly instable in the sense that similar measures of differential gene expression may yield very different rankings, and that a small change of the data set usually affects the obtained gene list considerably. Stability issues have long been under-considered in the literature, but they have grown to a hot topic in the last few years, perhaps as a consequence of the increasing skepticism on the reproducibility and clinical applicability of molecular research findings. In this article, we review existing approaches for the assessment of stability of ranked gene lists and the related problem of aggregation, give some practical recommendations, and warn against potential misuse of these methods. This overview is illustrated through an application to a recent leukemia data set using the freely available Bioconductor package GeneSelector."
[1] Toro-Dominguez 2025,後ろ向き,MED,19847166,2009,Nature,Systematic RNA interference reveals that oncogenic KRAS-driven cancers require TBK1.,False,,,,"The proto-oncogene KRAS is mutated in a wide array of human cancers, most of which are aggressive and respond poorly to standard therapies. Although the identification of specific oncogenes has led to the development of clinically effective, molecularly targeted therapies in some cases, KRAS has remained refractory to this approach. A complementary strategy for targeting KRAS is to identify gene products that, when inhibited, result in cell death only in the presence of an oncogenic allele. Here we have used systematic RNA interference to detect synthetic lethal partners of oncogenic KRAS and found that the non-canonical IkappaB kinase TBK1 was selectively essential in cells that contain mutant KRAS. Suppression of TBK1 induced apoptosis specifically in human cancer cell lines that depend on oncogenic KRAS expression. In these cells, TBK1 activated NF-kappaB anti-apoptotic signals involving c-Rel and BCL-XL (also known as BCL2L1) that were essential for survival, providing mechanistic insights into this synthetic lethal interaction. These observations indicate that TBK1 and NF-kappaB signalling are essential in KRAS mutant tumours, and establish a general approach for the rational identification of co-dependent pathways in cancer."
[3] Venet 2011,後ろ向き,MED,18167336,2008,Cancer cell,An E2F1-dependent gene expression program that determines the balance between proliferation and cell death.,False,,,,"The Rb/E2F pathway regulates the expression of genes essential for cell proliferation but that also trigger apoptosis. During normal proliferation, PI3K/Akt signaling blocks E2F1-induced apoptosis, thus serving to balance proliferation and death. We now identify a subset of E2F1 target genes that are specifically repressed by PI3K/Akt signaling, thus distinguishing the E2F1 proliferative or apoptotic function. RNAi-mediated inhibition of several of these PI3K-repressed E2F1 target genes, including AMPK alpha 2, impairs apoptotic induction by E2F1. Activation of AMPK alpha 2 with an AMP analog further stimulates E2F1-induced apoptosis. We also show that the presence of the E2F1 apoptotic expression program in breast and ovarian tumors coincides with good prognosis, emphasizing the importance of the balance in the E2F1 proliferation/apoptotic program."
[3] Venet 2011,後ろ向き,MED,18199530,2008,Cancer research,Revealing targeted therapy for human cancer by gene module maps.,False,,,,"A major goal of cancer research is to match specific therapies to molecular targets in cancer. Genome-scale expression profiling has identified new subtypes of cancer based on consistent patterns of variation in gene expression, leading to improved prognostic predictions. However, how these new genetic subtypes of cancers should be treated is unknown. Here, we show that a gene module map can guide the prospective identification of targeted therapies for genetic subtypes of cancer. By visualizing genome-scale gene expression in cancer as combinations of activated and deactivated functional modules, gene module maps can reveal specific functional pathways associated with each subtype that might be susceptible to targeted therapies. We show that in human breast cancers, activation of a poor-prognosis ""wound signature"" is strongly associated with induction of both a mitochondria gene module and a proteasome gene module. We found that 3-bromopyruvic acid, which inhibits glycolysis, selectively killed breast cells expressing the mitochondria and wound signatures. In addition, inhibition of proteasome activity by bortezomib, a drug approved for human use in multiple myeloma, abrogated wound signature expression and selectively killed breast cells expressing the wound signature. Thus, gene module maps may enable rapid translation of complex genomic signatures in human disease to targeted therapeutic strategies."
[3] Venet 2011,後ろ向き,MED,18397753,2008,Cell stem cell,Module map of stem cell genes guides creation of epithelial cancer stem cells.,False,,,,"Self-renewal is a hallmark of stem cells and cancer, but existence of a shared stemness program remains controversial. Here, we construct a gene module map to systematically relate transcriptional programs in embryonic stem cells (ESCs), adult tissue stem cells, and human cancers. This map reveals two predominant gene modules that distinguish ESCs and adult tissue stem cells. The ESC-like transcriptional program is activated in diverse human epithelial cancers and strongly predicts metastasis and death. c-Myc, but not other oncogenes, is sufficient to reactivate the ESC-like program in normal and cancer cells. In primary human keratinocytes transformed by Ras and I kappa B alpha, c-Myc increases the fraction of tumor-initiating cells by 150-fold, enabling tumor formation and serial propagation with as few as 500 cells. c-Myc-enhanced tumor initiation is cell-autonomous and independent of genomic instability. Thus, activation of an ESC-like transcriptional program in differentiated adult cells may induce pathologic self-renewal characteristic of cancer stem cells."
[3] Venet 2011,後ろ向き,MED,18427120,2008,Proceedings of the National Academy of Sciences of the United States of America,Bromodomain 4 activation predicts breast cancer survival.,False,,,,"Previous work identified the Rap1 GTPase-activating protein Sipa1 as a germ-line-encoded metastasis modifier. The bromodomain protein Brd4 physically interacts with and modulates the enzymatic activity of Sipa1. In vitro analysis of a highly metastatic mouse mammary tumor cell line ectopically expressing Brd4 demonstrates significant reduction of invasiveness without altering intrinsic growth rate. However, a dramatic reduction of tumor growth and pulmonary metastasis was observed after s.c. implantation into mice, implying that activation of Brd4 may somehow be manipulating response to tumor microenvironment in the in vivo setting. Further in vitro analysis shows that Brd4 modulates extracellular matrix gene expression, a class of genes frequently present in metastasis-predictive gene signatures. Microarray analysis of the mammary tumor cell lines identified a Brd4 activation signature that robustly predicted progression and/or survival in multiple human breast cancer datasets analyzed on different microarray platforms. Intriguingly, the Brd4 signature also almost perfectly matches a molecular classifier of low-grade tumors. Taken together, these data suggest that dysregulation of Brd4-associated pathways may play an important role in breast cancer progression and underlies multiple common prognostic signatures."
[3] Venet 2011,後ろ向き,MED,18439262,2008,BMC medical genomics,Cell cycle correlated genes dictate the prognostic power of breast cancer gene lists.,False,,,,"<h4>Background</h4>Numerous gene lists or ""classifiers"" have been derived from global gene expression data that assign breast cancers to good and poor prognosis groups. A remarkable feature of these molecular signatures is that they have few genes in common, prompting speculation that they may use distinct genes to measure the same pathophysiological process(es), such as proliferation. However, this supposition has not been rigorously tested. If gene-based classifiers function by measuring a minimal number of cellular processes, we hypothesized that the informative genes for these processes could be identified and the data sets could be adjusted for the predictive contributions of those genes. Such adjustment would then attenuate the predictive function of any signature measuring that same process.<h4>Results</h4>We tested this hypothesis directly using a novel iterative-subtractive approach. We evaluated five gene expression data sets that sample a broad range of breast cancer subtypes. In all data sets, the dominant cluster capable of predicting metastasis was heavily populated by genes that fluctuate in concert with the cell cycle. When six well-characterized classifiers were examined, all contained a higher than expected proportion of genes that correlate with this cluster. Furthermore, when the data sets were globally adjusted for the cell cycle cluster, each classifier lost its ability to assign tumors to appropriate high and low risk groups. In contrast, adjusting for other predictive gene clusters did not impact their performance.<h4>Conclusion</h4>These data indicate that the discriminative ability of breast cancer classifiers is dependent upon genes that correlate with cell cycle progression."
[3] Venet 2011,後ろ向き,MED,18443585,2008,Nature genetics,An embryonic stem cell-like gene expression signature in poorly differentiated aggressive human tumors.,False,,,,"Cancer cells possess traits reminiscent of those ascribed to normal stem cells. It is unclear, however, whether these phenotypic similarities reflect the activity of common molecular pathways. Here, we analyze the enrichment patterns of gene sets associated with embryonic stem (ES) cell identity in the expression profiles of various human tumor types. We find that histologically poorly differentiated tumors show preferential overexpression of genes normally enriched in ES cells, combined with preferential repression of Polycomb-regulated genes. Moreover, activation targets of Nanog, Oct4, Sox2 and c-Myc are more frequently overexpressed in poorly differentiated tumors than in well-differentiated tumors. In breast cancers, this ES-like signature is associated with high-grade estrogen receptor (ER)-negative tumors, often of the basal-like subtype, and with poor clinical outcome. The ES signature is also present in poorly differentiated glioblastomas and bladder carcinomas. We identify a subset of ES cell-associated transcription regulators that are highly expressed in poorly differentiated tumors. Our results reveal a previously unknown link between genes associated with ES cell identity and the histopathological traits of tumors and support the possibility that these genes contribute to stem cell-like phenotypes shown by many tumors."
[3] Venet 2011,後ろ向き,MED,18593943,2008,Cancer research,The humoral immune system has a key prognostic impact in node-negative breast cancer.,False,,,,"Estrogen receptor (ER) expression and proliferative activity are established prognostic factors in breast cancer. In a search for additional prognostic motifs, we analyzed the gene expression patterns of 200 tumors of patients who were not treated by systemic therapy after surgery using a discovery approach. After performing hierarchical cluster analysis, we identified coregulated genes related to the biological process of proliferation, steroid hormone receptor expression, as well as B-cell and T-cell infiltration. We calculated metagenes as a surrogate for all genes contained within a particular cluster and visualized the relative expression in relation to time to metastasis with principal component analysis. Distinct patterns led to the hypothesis of a prognostic role of the immune system in tumors with high expression of proliferation-associated genes. In multivariate Cox regression analysis, the proliferation metagene showed a significant association with metastasis-free survival of the whole discovery cohort [hazard ratio (HR), 2.20; 95% confidence interval (95% CI), 1.40-3.46]. The B-cell metagene showed additional independent prognostic information in carcinomas with high proliferative activity (HR, 0.66; 95% CI, 0.46-0.97). A prognostic influence of the B-cell metagene was independently confirmed by multivariate analysis in a first validation cohort enriched for high-grade tumors (n = 286; HR, 0.78; 95% CI, 0.62-0.98) and a second validation cohort enriched for younger patients (n = 302; HR, 0.83; 95% CI, 0.7-0.97). Thus, we could show in three cohorts of untreated, node-negative breast cancer patients that the humoral immune system plays a pivotal role in metastasis-free survival of carcinomas of the breast."
[3] Venet 2011,後ろ向き,MED,18625725,2008,Molecular and cellular biology,Transforming growth factor beta engages TACE and ErbB3 to activate phosphatidylinositol-3 kinase/Akt in ErbB2-overexpressing breast cancer and desensitizes cells to trastuzumab.,False,,,,"In HER2-overexpressing mammary epithelial cells, transforming growth factor beta (TGF-beta) activated phosphatidylinositol-3 kinase (PI3K)/Akt and enhanced survival and migration. Treatment with TGF-beta or expression of an activated TGF-beta type I receptor (Alk5 with the mutation T204D [Alk5(T204D)]) induced phosphorylation of TACE/ADAM17 and its translocation to the cell surface, resulting in increased secretion of TGF-alpha, amphiregulin, and heregulin. In turn, these ligands enhanced the association of p85 with ErbB3 and activated PI3K/Akt. RNA interference of TACE or ErbB3 prevented TGF-beta-induced activation of Akt and cell invasiveness. Treatment with TGF-beta or expression of Alk5(T204D) in HER2-overexpressing cells reduced their sensitivity to the HER2 antibody trastuzumab. Inhibition of Alk5, PI3K, TACE, or ErbB3 restored sensitivity to trastuzumab. A gene signature induced by Alk5(T204D) expression correlated with poor clinical outcomes in patients with invasive breast cancer. These results suggest that by acting on ErbB ligand shedding, an excess of TGF-beta may result in (i) conditioning of the tumor microenvironment with growth factors that can engage adjacent stromal and endothelial cells; (ii) potentiation of signaling downstream ErbB receptors, thus contributing to tumor progression and resistance to anti-HER2 therapies; and (iii) poor clinical outcomes in women with breast cancer."
[3] Venet 2011,後ろ向き,MED,18635567,2008,"Bioinformatics (Oxford, England)",A comparative study of survival models for breast cancer prognostication based on microarray data: does a single gene beat them all?,False,,,,"<h4>Motivation</h4>Survival prediction of breast cancer (BC) patients independently of treatment, also known as prognostication, is a complex task since clinically similar breast tumors, in addition to be molecularly heterogeneous, may exhibit different clinical outcomes. In recent years, the analysis of gene expression profiles by means of sophisticated data mining tools emerged as a promising technology to bring additional insights into BC biology and to improve the quality of prognostication. The aim of this work is to assess quantitatively the accuracy of prediction obtained with state-of-the-art data analysis techniques for BC microarray data through an independent and thorough framework.<h4>Results</h4>Due to the large number of variables, the reduced amount of samples and the high degree of noise, complex prediction methods are highly exposed to performance degradation despite the use of cross-validation techniques. Our analysis shows that the most complex methods are not significantly better than the simplest one, a univariate model relying on a single proliferation gene. This result suggests that proliferation might be the most relevant biological process for BC prognostication and that the loss of interpretability deriving from the use of overcomplex methods may be not sufficiently counterbalanced by an improvement of the quality of prediction.<h4>Availability</h4>The comparison study is implemented in an R package called survcomp and is available from http://www.ulb.ac.be/di/map/bhaibeka/software/survcomp/."
